Twitter,Twitter_Verified,ETH_Address,Debank_Follower_Count,Base_Address,TVF,Net_Worth
bodyfactorypl,False,0xa670ebdaaa258311a7c33a5bf795f07b97c83430,363,,1579528,6213
donnyst3r,True,0x8450a7852495dafe063c3e436d0750698777965c,1816,,5761617,11255
Natala69444939,False,0x53ed2aae898af4482c1aa865a17c2dee9ed39efa,1000,,40645649,1051
61_syl,True,0x24a30823bd87e785b0c4b3803a2bffd91eb6876f,462,,6483786,32998
hamodae1977,True,0x50b0aabf36b21e72add83b8904cb52bfe0171f66,684,,4305373,5309
guziec_pl,False,0x6c50bf7ee47508898362a406c7e271b9988fd20c,338,,5107178,49857
serkansokmen,True,0x10dbc99c90234e4447f0366e8368d688f622475a,274,0xc37dde0fbf5233438aa74ee3bd9b74b65841da46,1416900,22383
RogerBastien18,True,0x3367a005c2bef54f2836a616ce3e4fa2d35910da,1104,,4780792,7576
kos_eth,True,0xd8b06001c459e03c47880815231b46f928bc7e29,1738,,35106364,328
RileyKing2020,True,0x35d72c442fcd5ddd7b5105ed0fdd532deca79c40,855,,5967816,451
chain_broker,False,0xc28013c1d7f0bcbd3ecb4d4926ca36ee88df8af2,35,,2458748,23104
spray_joe,True,0x69d6699b8419878521316002c74dd1b43164ce14,1616,0xa7768f2388a58cd2dc852b5d9b18f12b4640ea6a,9639720,31219
yuristturist,True,0xb3430b686daa829162d2aba22c815ad3b5882f00,1235,,25675027,18184
0xmjey,True,0x1dd410550cae26e5d28560f77f8757b8ccf0e4dc,1140,,20146492,9558
vitorabota99971,True,0x8f32e75ab8b2165e452e80850fa6ff8869d49d19,987,,10601719,567
alpgun17,True,0x4e36e298808813a0a4b6ae3a97a945e62912327e,1090,,2221098,3623
0xazat_eth,True,0x147f138fc56629622c77f0d6c126925d55e79ff2,136,0xb62dd8126a898167bd122366d8533af29e954068,441391,1202
xmasfer,True,0x69747d1dd3e904da186a54f314489f3fb2415cb7,556,,28036551,155765
Fernand1646756,True,0xc4574920b2aa2857fb436f0acb1a0e88ded34c57,580,,3107456,884
VTiapin,True,0x53314910f91d0fd597c0db4fd8737de7ba963ed5,1002,,3344302,8977
CriptoCeelo,True,0x0ca8786842fbabb8cf55fe9fb4bae05dadbd0bac,1037,0x46cb23524a7f84d3052f7ff9abfa60409d0358ee,25490780,29749
Deniszhur,True,0xf6b71ac5d21cab75000232082b8a4632fba40065,175,,101331414,2145
GantesGoblins,False,0x456166aa032f9099bdf6ee619849d0b7c0e701d9,344,,68748455,18664
ZENIXZENI21,False,0x9680f3957510cf85751a096c2194520c36a4a003,2707,0x75b1b7296753a248f40ec315edecae1208769e9d,31186687,10861
new_hane,True,0x4c4b46abe88f996d1b3b4a8fa41876535675ef1e,835,0xd3c3fd0da328880c0b8cf6c065313105ae259204,4351569,14512
DreameromulR,True,0x50cbf86fc00197650bfad062d6cf0c321320a511,3370,,6715089,898
Rahul52832331,True,0xd724ae2fff0f3ab75715d2e554aeb1e96d47249f,1049,,1035232,1130
mrgreenny88,True,0xfd47587c6bd9fc5805053baa296846ec1845958a,568,,1053495,1177
OleksijUdko,True,0x4339d3c2d0f09d254c5b29c37451686fcc2fe21d,599,,2417638,931
808Ignazio,True,0x5d7b96908357a7ebc2c5143daf7faf0b6d5236bf,1335,,51425917,18003
kingdomfurnding,True,0xfd86d28a6df8635c47af7c6ac5597893070d6336,3435,,12300723,12454
cryptosalvix,True,0x6b58cb696a4e76bac85196040a8a95cc8dc8c461,471,0x479f65e48f649621c731724ca70f0a729bbd3fd6,75230530,11189
sicksunchez,True,0xf26988ede871862233aed3773572ae22e6195e3b,2296,,6255287,5283
Cooper71677923,True,0x3a79822d218d9ab9fd4e5c4c992665f0206ba84f,1685,,26966733,28913
RTNLVoland,True,0xdfbf58a10dcb993b3fff64acead44a84e9096fd6,1697,,16189349,50722
dimpogorelov,True,0xe448d9d70efe95714e38d210e58d458dab0a77d5,1061,0x03c12b86962c149faae02d3cd4b450e8d75b59dc,3829879,1796
moinerus,True,0x4aa6124c7daf7d2000a421818640f911f52961b4,445,,1812062,26203
guru_heat,True,0x093d6698757f025dcc8d717de4bcafab1c5dc2fd,1091,,4964128,8637
web3lover,False,0x9c85c376a50721c75e4e015ac22efe066dbb73ec,1203,0x35a1c8a542e658772b0b4189ae8ff72c45c434d2,1684607,2189
romano10k,True,0xe408d65d495c567ab246e7c90f11d15d96c1738d,345,0xa48c6163573a469a3ae96fc6bab943533b850a84,2675995,11883
crypto_marin189,True,0x1df4c04d9c4247bedf051e73730c46a03c3d3050,1570,,1565226,29129
0xbic,True,0xa417100ddcd35787e6c0598e63db45ef5ecca567,1229,0xc2e34534f3cde52a0920f955eb00d20f1f1d41ad,34451103,33182
cryptoboss0x,True,0x037316a183bc10bf1f98d0624e67c6125372c7a3,939,0x574d5dbfb5077aaaed7a545aad149f0919542c69,18977272,23612
Pranjal_Bora_,True,0x25cc275cfe3cce1700e816e00d4cd1f60872038a,1275,,2260793,37993
LedgerWeb3,True,0x106743a463cb591022a81133b2de024f91f70973,274,,3517397,2979
kavandgo,True,0xf100022d0812a8cee4382511f53691601c3ce91b,424,,2771589,17925
EliseGter,False,0xd6c1f6cd5134568979f3c8cf41ed2332cb6b4a74,560,,2497444,11316
rarayofsunshine,True,0x4b83c3caf46c82a2c755242732a28fd296a9db4b,572,,2893378,6946
zeaver,False,0x49a216d58dc65db1db92405ebdc48fdf945db991,1148,,26325342,4426302
nu_nu789,True,0xd1c45ab9f122ecaff68582c14e420c97d161b555,528,,92856611,4892
sio2s,True,0x861f73c955ab05cd6f6326fa75bef3fa8d2a1ccd,375,0x3620560123da42b9ff387b4e3dbd3874bd2b33ae,1842959,985
gucoelho84,True,0x50b7b1ca8ae1c78810f4255eb382e29322c184e7,1114,,4622137,7676
astr0hades,True,0x7eef6f6affb8d30dbfc332e9f3065b27ae80d5e1,1107,,3383547,13932
CarlKr93,True,0xfea766ae1045759ef4a3b89c63a093f315b31e4e,506,,7570353,10859
0xD1DiD,True,0x53830db633fb5c6ae008a3367f3a9f703f31c7d7,2848,,18110535,9673
_pplppl,True,0xc2ace1e2fee2d1e4b33261913d89caf657e99734,971,0xe696ddd9e7ac4c218728d7cb1abf3a42babb18c2,6550318,27594
noTwiterFDP,False,0xb4fbdbc8371a1a3ad3b92012c7a3cdad807b6641,209,,22358266,118210
goldengrapapa,False,0x4024e55bcf7f4535df4575526a69fe74f5f7c246,1301,,22194497,205
farzin_fara,True,0x545425f9686b56078da3bfac5f9f25bb287b1291,1015,0xe9b6d1cecc8ec4fcf8b748972c832291b9851300,6579935,2478
Saman15834139,False,0x3b98a9e999a403650589353b371a4e2ed0dd789e,1048,,5055676,3079
letu129,True,0x88902117d492794c19e16785369ccabb65475c1d,1135,,1574671,11775
Vku,True,0x153509e78fd04144d482e27716ae14c52d7932b0,334,0xaf078e37308803d6644477f5b29aa36cf399905c,3605892,14791
Sa7cez,True,0xd3abc5d986a2d99bfad902cdb4b01bd2bcf1576e,1206,0xf1e44a7968075413ccec402f5793c91e58586415,24133380,6296
limeahn,True,0x026f7a4cf17308171538843f336162ef5828d299,557,0xc640576e02572c1948b50583b52b2b321cb8c14d,1484760,6905
jooj3471,True,0x4b89d407e366d948709df4c5cfcf86f78933c693,1012,,44375431,3252
0xjumpman,False,0xd5ff53f48f14e9409b581e41a4cddfe0e97dc724,4448,0xce8b2ec25d875c6cd3574977950925e61613dc5d,5789473,12909
kiji_btc,True,0x06abb38f4b93608cad91d2e96643f2c396900963,3017,,10239469,4404
henrikCZ,True,0xa3d003d64bd00f93fad7fb5ed339705abfa8d044,1030,,2754031,777
bussymind,True,0x76cf6f0663bb530c7573b1cd67c6688addd94bbf,345,,939030,1261
vyacheslavsl36,True,0x8f82c1e59fb6e7f49792b7b8e661b01b541bdbce,502,,42745292,3571
DruzhininDmitr2,True,0x67ad62e37e5e76f40105fc441f502ba79ca24265,4065,,77136860,1726
dust_nfd,False,0x7bf8bcea543f979aa6f770d9ba4dd8dbba35138c,1185,,5097511,456
HtKripto,True,0x8b139211fd5f39c9f4943d0c2039957e8609e960,2324,0xff018b1918e0ba4f058d91c01345d16c77ce8378,2023120,5028
EBuhancov,True,0xe609549239157ff1341015308b1bff447ba7efe8,5640,,15713754,26381
greyrobzy,True,0x8a0df28f173103e20de05093aa6e27829715c9db,216,,1315501,740
hotskyog,True,0x8d31e4e4c58b11342294b85174f2a3001fe8c907,684,,6064638,1121
gmkpacman,True,0x0f7a5ac69921e92a408d4bd03c53f56cdd503eaf,605,0xcb4cb57e455b2a52e066a1bb96f153b2c66b2183,19351584,2273
MaciejDewerenda,True,0xb7c13c89679a8e887fc76f6eab9d2dc734971a36,239,,1732078,1165
drnbdynbdy,True,0xba60f3a3e8753e2fe49a4eb0d9f4767b349307e1,1215,0x2cc455e1cdbe602291894e26a7878e556e6389e5,4078322,513
minizmi54,True,0xbecdd31fd52ac31fca88a5e828473eed5ab40657,939,,1377969,680
gaigen_nen,True,0xfe1d789a673e03df8b0e18fbafa6612a7228b4d5,1302,,5085582,4619
hax1919,True,0x2bf14479ea1a36600f699d02fa8faa70f1fe2728,346,0x7c3a03879df1528399d63dfc226edfb780207f75,958248,1024
realbull15,True,0xda54e9d978ab8f245b688cd340e49fd86a366aa4,2346,,88067621,2290
degenkratos,False,0x55da40f22c29ecd2a3d550057932aedfe9b2970d,2762,0x4bdc56f4a9ae8c7aaaaca4ecc6b4b2a654fe91c0,3509912,5015
Luki_444,False,0x884dea0cf41857a1d7f4c99aa91a393f4ee5544e,310,,6832031,103938
thecryptobrando,True,0xb1b8f999a989a5b7a2e1f6b9a479e59d180ceb07,1393,,14892775,5615
somenamex,True,0xbd497abb2aa9ad371ae7d232aa8b52654584cbcb,547,0x80268eb92b631e3aebbd1f102463adf464880533,3037390,4368
defizombie1,True,0x5908df4c5b673d4c0c3666c529f79104700a582e,1062,,9104125,22992
funofcapy,True,0x2a365d2a48953486e6cbf01430ed65c0d387dc13,1521,0xfdea069fee9ba0e60ef81b1325d6723b8496b5a5,3376806,422
dPmxZ6MhARrcRke,True,0x54460b4e5ff70aceedcecd32d0e81b0d18249f9e,737,,9346346,263
carter0913,True,0xb20045cda565b05ebe844d9b948242d22d908e08,838,,43512249,66898
slowlylivings,True,0xeca622a39c03ab4cb191bc09c9cc0dadb216eadd,185,0x66537e252c9609901a16ea9ff973e218e33aa066,1225543,3146
kingdom2080,True,0xf45e70e236352a27dc4b5d87d0d601d73d4bdab7,510,,2298948,7436
0xinvestorant,True,0x1c6d04a7dc19d541bdc412afc15d6e4b95cf54d2,336,0xc002809f4e59d31283f4b1ed6872d5d36f68504c,1216833,1064
oreshkin_kirill,False,0x06922ff3f6720596d19822fd28d4691209559803,514,,19186948,34069
vincentsuisse,True,0x8164bcd381c18403e069c06fe39ff9f63bc9f8cc,453,0x57fb829b6b6c3e679b38894cb896d87cd4699cdc,2122124,6558
Barnaby_Caleb,True,0xc6c3e4bbcdc719e7b5793a31a36937f729605c33,5896,,32322128,10974
trenerov,True,0xc612cf212b5605b6761b7ccee22a0618b5c3f00b,853,,3020533,6577
ErnstZrs,True,0x55d82b654b71bd2dd2ff8975361379922f0e9b68,995,0x9ae0b8cbf0903edf3d514bf5be29a0521018e2ae,3330389,4817
xfirecryptox,True,0xc10772b4b5dfd0799bcbc6348980ddea350bb1c9,403,,2118465,7428
bbno_eth,False,0xf75200b7684a120fba433145609112616749c082,400,,8489788,534108
0xPhDegen,True,0x281dbb9ca3f6d48e085384a821b7259abfdc7d66,314,,4791327,260907
jromanetto,False,0xa8cbf4200595efcd94b7526d04deafe0f284af2d,6972,,34941508,135380
Maryan83838738,True,0x51eedd445f025e75925fbe75494553405e3b644e,347,,20416661,28995
vinnyincrypto,True,0xb0a846c7aee9c8324fb4bbee8a15ef62f069b4bf,940,0x3232670dfb60166d3cfde93fde9aa908b55d2fb4,38691883,1071
rozal86,True,0x4ac139d40354cf5d6c135b21a0ad5a4314b2353c,367,,2242526,17363
theblacksheep0x,False,0xc8640e293667fb614596a9e404b5127e0670a3fc,967,0xd97c6d613c13c9e38a5cafc4869a76bf6ee8d5bb,5024321,7798
bouncegomel,True,0xbc2beda5feabcf6d491a6c00497cdec240c47645,3728,,4585194,1232
zenkinkv,False,0x5abdf1bdf263963601d3cc57d14723465d9fc505,245,,6416090,6218
jeuaneth,True,0xe76313c3bf4f36ccafd545ec851b77d525ca0b90,1426,,42416089,21235
abramov_crypto,True,0xcfa3a0f4e0499188b1ea6e60a84a0017f14a7274,525,0x209c75282378ae980f8b67d98b26f7d8d71d54e3,4278588,2004
chobyeth,True,0x138d2eaa9014e8f675b3a4b17e3cea3c0ebf17e0,2440,0x7b73be9d00f2c10daaeacc6a4f44c2278bdb6bfa,5004124,3610
gom222222,True,0xb0dc0e1380f07606373f0c1129266e1876f9715f,660,0xa2ca0faf3c580aefb0af4f1fa0bef2e3b29fa6a5,1940338,467
BossBosworth,True,0xf1e6174627af6e1937079e42fb801b0576262252,384,,1684949,2377
obserwacja2,True,0xf69c4bd64799e7e21829f15be99adee089a8d1c9,1762,0xcb0347a992270edd5ccb307ddc5336b5350f96f0,10417398,4054
mdrn60001331,False,0x1a66536999b66f6ae13508fc198a06615a11cd77,1880,,95238013,34060
Kalsongtrader,True,0xb4518a802a1a42050c4e27bcec1e7ae151491703,758,,3493362,7828
Boulevard_816,False,0x893a83f5521001559883cb9682b15439c023e54f,361,0x3953f8d3df2f85a2b186b44140a9bffb7362b5e2,3265101,38589
TRL08565758,True,0xdfae73c1e6cc773a98fe308e92d90b8ea2951950,763,,10906579,4507
goatdailynews,True,0x93ff77b40d9a1e7d8d92b496221d76d31352be1c,525,0xc2b159bbe7b49a6bf29afdbe890abb4eb88797a4,807530,494
mezger75,True,0xea4e60b8c4b06f14a8087729ae542c3959731cab,623,,20584604,4158
rayr3d,True,0x25659eefd7cae21566a257420bbcb0c8317ef94f,1169,0xdd9b593661bbf0095c62d6363fc6896975f6cec1,13910655,663
alphaversedefi,False,0x3dc606ce9cca12196917a3267a8ae7008e018958,559,,9598265,6321702
ronyp07,True,0x168ce17179477f551a427650823765cb92f367c8,419,,1658672,401
sol8777,True,0x3e98895a24c7ed2edbf763b7dbd77c8a0d770945,594,0xb74452b6b247363ce2cb3f28710bba0a348e89ab,8932636,3259
bswaned,True,0x912558a57fd02b307d0369f5d5296e7effd92725,257,0x34e15d74fb3260deb29c7211f33107893d071cb4,35325054,272
artcatdao,True,0x68977a1f7ea1724974e27b97cb2545074f9004de,1090,0xd815155d3cb545f3f24d87b3912f822c94f77a8f,1945796,1264
just_a_gnida,False,0x13834c49136b30c6f5056b40fe278426cfcf34cf,873,,110695043,2108
NastyaSytchenko,True,0x0bdac2dd23e6310300238b25c4ec3aca833b3fdf,634,0x87a1e69a2e72b041ef8fd49b497f91bdf2e623dd,100640395,175
Christo96536554,True,0xb5dc5bf5b0a20f5a89afa5b5bded05ccd780a0a1,740,,6254583,4341
metatt23,True,0x55d72cbcba1ab5c784bc52641d16c613e3b9bad4,492,0x91443533531a6dd5820405f990ffd873f329f65f,3752446,6167
0xCryptoSummer,False,0x908e8e8084d660f8f9054aa8ad1b31380d04b08f,305,,1017339,12841
bloodredfrog,True,0x0cef7feff37208e1295ac6537445a9b5bc566fd5,983,,4721614,1930
icoswix,True,0x43a996fa50d2f378d707aca9ddcde1c30cb68f63,565,,3830533,10287
Sumit55667777,True,0x3bf80e10d6b84ce68f95293d05847ff6b3110237,689,,2721131,21424
jeka9999,True,0xff22f9283721551199e03f94f76aaa2686d76d8e,1804,,16835209,625
smatvey777,True,0x1e9a24d5002dfcfe6c2a3b78368b6772d4634431,1156,,3627823,2071
mdqst1,True,0xb2fe5c3c7231b1117da36e7b29731693fbbc6f7a,1023,0x289ca863302e96c1d816cbf34ba98b6e2f02bed1,31287262,690
cliquetemort,True,0x48143f46cd86d1c8b5481e35573227d49cc1f6f3,761,,8943994,14634
cryptocrouguer,False,0x765078e631efc704eb5674866a7dcc06828e5c29,267,,5102331,102738
IliyanManov,True,0xb7a322b62994033f3c6cf816d31ec66b4d4aabc9,819,0x66cc54cb9d96d2a18e7b35e53a2ce89a5a6d1dee,4919616,13478
Artem74911470,True,0xf11c19ae9390392763ed8e4c51ba4055e7c7c6f3,1873,,2915289,4067
yaman_eth,True,0xcf0ea37e5e85bdf57f2c3cf4bf84f604c3c010b3,516,,1070187,1640
tienmanh130292,True,0xb3ff73f6d56f381d093d1b2fb20215aa2c79da0e,620,,18743352,496
Bilderberg89904,True,0x4d8b40ad3c2899bb182a451ff972b73468a32514,1129,,71636100,173
mhrddmrd,False,0x9eff5b715d0e2c0ecdacb029c742dd516a751213,1181,,2872717,6954
dpycm,True,0xb8542a5cc7dbee0a65b9d712b2479668b3113401,104,0xa2f38f35e76ef6843ad2fc711f443cd7e6b2dabe,894537,1527
jfgd_eth,True,0x6129aeaf582dd8b748772e19fb7a80af26d4c2d3,335,0x529f1af700d93f298f211b998023b4fee535c7d2,4093874,39675
disiaque_eth,False,0x1a27881e041737bc7ef5c616a8af08ec7e51db40,545,0x7242e75d18613ec48d5ef8e7627e694a52e07be5,3520191,52078
kirill_sit,True,0x589ae807dd248181d28653d4d97b1cf89380a2a6,6807,0x94fb78500a0f2375ab9f347f56a546d4633b72fb,74017584,111
umizo_crypto,True,0x3383820dfc906cc59b989ff7e87e68f0aca78c77,909,,27959760,7959
lovestern83,True,0x7e3b4b2c6b78c88b08fd0d93b2e40cdc53cd5617,951,0x8b8f2922b087e90eb6512d5ad56b12dcd04c752f,1868463,436
twothou87215461,False,0x73fc7955443b0cba21e5175123fe254e13f2ab88,2286,,5317903,2756
ygas61,True,0x76fa5876ecef7cecfbe8f94566a1e7252c20bf39,587,,2042980,16904
kapalush,True,0x9d05c576f27c03d2b0aafe6ac8ac0d1e3e51abf4,1069,0x9a9fba5f2a8fdff003bba38e39125dfa0056fd66,7971454,2418
HappyjoeNFT,True,0x25d61994536be3c6660e6954c1d2d7a9cd28a1b7,214,0x546293e10b58e495cbe1fd35f69693f5b8d9b001,2874011,28224
bagjihu80960853,True,0xf56f38e32eb3796e1b390cee8a07418f182951b4,380,0x39396356a0e3755577eb4c6ea311ceb8c175158d,1745655,937
cryptosiner,True,0x3b6280e12f19160c8b340a77d8cfb6eb5e32ea77,336,0xb4f31da1ce0ee11804e8280f982275bc45a32420,3631746,39937
kkkklutch,True,0x88b0be658e72c5518b37ce0a5625d3fd494dbafa,611,,5082389,34928
tranvanduc98,True,0x4fe5d646e586a4192443261811e6f34dbf200bef,933,,1347347,2593
EricaSt47424442,True,0xf6700a5bb3418d55953b7b4842dabd662235ea91,809,,19750441,36722
SalahDorbani,True,0xf731546e991e28bf12d29e68706a453e4e3e9a99,212,,647618,830
aiden_humphreys,True,0xff5e3252d28a08f56c1785b65e0dc15b977038ae,758,,18925402,11421
kepprGoIl2vdANF,False,0x08fc9477fe3819126b941ca3fdf9fccf6c801f66,489,,2326973,3807
colonizxmars,True,0x4720f4c8af4a8d95afca45f9f2377eff6ba875ca,630,,14090590,1085
xaochuk321,True,0xab3454f4198940432f89872023ebbd64495293b0,861,,3466916,20344
Sancho_RX,True,0x3f877e6fd1b1cf9787a24d5891bfb253711ace1a,889,,7187330,442
lev_thbst,True,0xf4ae277cf9ed58f13a27024ca9a11331b0690226,1047,,11734396,3548
investgarant1,True,0x1930b7f236d94e872a0b9ded104ba092d85a3856,663,0x47536dfdc4ccd0035ee85ed0ea5cfd7bea2d2992,121966136,2352
Faerop196315,True,0x7dfab24f1d49b927c8dc3568c4ef61802e7aa888,1146,,20137513,2774
0xConductor,True,0x0162a6c42e78268d1af8e266c203d700c67bd3d9,1082,0x0a293e4b019bcea2e047dede914a324749bd7f56,6093191,11481
X445183748,True,0x4558dc8ad3572dc790b7dba5e5af9c4a3b27154d,662,,18282343,7745
chrisherb_,True,0xf9178e809cefaf2b219787336650a31552e52d5f,5494,0xbe55c5c566cb306ac9a1ec076c33dc82089fe040,1747191,674
_AkaS_eth,True,0xc9f7a606cc3a0a0ff6ee4eb09ecca6fee76f3b8e,926,0x2ba238fc3f7d08e65601664a173e82ca99e8b96c,3922021,3381
flamerrrr1,False,0x1bda0a00d113eee140757aa5603c7cca15295153,1483,0xdc21c91982d7278d7d80210326be2697bc84450f,13609945,12450
reagangawp1,False,0x03c71ab47ad0263f57f274e1094a50b74c10f934,1637,,5561179,15946
boggysmoky,True,0x4d023f0044a8f4daa3ef94aaac4bf4ee85c933b6,1231,,11089929,1114
behnaming_,True,0x0949c8d6aa7ad809ea08216f327ecf8a3c6b6518,1180,0x5e6603d02ac84b5a0dc2a97e9687099ff5d358d9,1450699,626
PraveenK656,True,0xb13106b738c8cdfc2767309ad9fded9ed76614ca,676,0x80f81f7d47f4e8e3a7d2bbcab3a0e63b8bc70799,2027433,380
KryptZotic,True,0x495690ecbd0d835815e13c0dc63f3e60e04601e8,707,,4702906,50158
AnonymHouse_,False,0x892fac1beb41e5e4b44a21e2dbe238d92ff9564c,488,,8215716,41841
OleThomasH,True,0xb11ab19ad4ceab01c2b3a085349c824b52132828,880,,15748328,1863
qlonlinde,False,0x5db63f987817910bbb9656b5210990408d3831fb,1975,0x3218a746c375e65919d778b703d9769111dda513,15935441,32585
NiNjA_h01,True,0x2a5a847dfef231ed9a680d32c3bb39582423e72f,1183,,2329997,1246
verinovil,True,0xb5c8572c5f62dd38915c4f74f057c36fd12c7873,710,,1835629,957
damnpalacecat,True,0x7f9081f59241e0c937fe8e1be2489c4f033c1fcb,1437,0xbde1d69eb919ffbf37a2ac573d67570b6ecaced7,13952271,19644
casa21c,True,0xf77d10da42e3a13780e64d9ed417ff3f0627bd5e,746,0x96f1c430f5a8dd6fa254dc233a24b9a648893ac1,1770527,2963
ElvinGrandfath1,True,0x5ef51fac2c239980a6b10c6de67e499fb1155022,383,,5541837,1508
WWMRK1,True,0x57b519468a253c8afb7d52e74e7572f29f194758,1139,,69423668,2807
amaradumi94,True,0x09ad31043b0b939576d5206b064ca1807c4160fd,3097,,10308612,2224
IvvCapp,False,0x34343908ee6eea5cc636271b99a9dac6c74bf2dd,766,,41552852,81006
muco_hm,True,0x99c0c4d6ce5c9032061426a231fb83c36f280a90,921,,11876729,1029
cryptoinvest999,True,0xaca7bcde376f544981024acff84806eea14c8750,1032,,12890771,11707
Ri_G2688,False,0x65985f156c1886264c188c1f317048af0dc48f8c,718,0x88a2a2e592aaf3a61f5d354ec99aebdad9164115,82432161,2469
Devy_J,False,0x83f68939de5b679299de9d72b40a6e4688b6c587,1286,0x4a0b96932a653efe9b5608b38bf33241be11c5db,20897875,10818
TrafalgarL9,True,0x054becf10c79afa4e60f75b187837be9fb83867d,438,,1117991,3596
Markul1998,True,0x0a6a6b05a7ae2dfc140d7999c5ae08a5bf171053,1439,,3146998,1934
DeFi1M,True,0x22a678bd0fee566b56574dbe9568c2681c7695fe,173,,19154946,14040
Fara_Crypto,True,0x79e3b45f7d022c91bbd81c135489e1bfb08d6b15,341,0x625ac7ef33825cc78b9416ebc474b26aa484fb6b,2312959,5867
theyieldfarmer,True,0x8325aff2ccc014468cdf20f2538d8534db7a100f,273,0x67258a3b2bdce27850bb2201731f3b046d4ea011,2865960,20425
AnnaV30225785,True,0x7680f91d3d3a5f451a6387ba802661d96f78dd8f,1160,,3713351,9801
rangonomics,True,0xebcc98573c3cd9b5b61900d1304da938b5036a0d,1457,0x7e78554d05519aa972a54dca0e68a1a41bdb81bf,4595319,11760
FooriUa,True,0x13c1232c27f605cdcdfc5636ee3de2cdca64517a,4938,,1785684,1320
0xSuhan,True,0xf0b8bcd1921d37bf83d71ccee40d55a13b98f3c5,267,,1207511,10896
peachmint00,True,0x14b889b25e70f60d8dc0aa5f10c83680add61351,1452,0x46258f223165b6c3ba4d378a86ce28e1eb2fe1dc,6959832,11336
AishaJassica,True,0x380ab3e1748023e1b7a7266a579ac40c4b2b6af3,1035,,6264326,12193
WtX8gzMlgPeKY90,True,0xb9e4aba2c792afcf91637597ddab97a4bc420102,1946,,106214165,875
doniasamy932,False,0xbea4749947b782a9e9ed98230859bf9784a1eb2d,1434,,14235413,5858
Sergey46703939,True,0xe7f6f76e3584d1e4d734204390cfc9914b96147a,8859,0xed5a13158ecc2f3e50493140b01ec1c570c8571c,933588,403
Ddururii,True,0x6117f1e345df77234ede45d49c2bea9cdd0256df,337,,1359899,367
Redm3Eth,True,0x7a42e4a75742eba5e962e486c039b955f27fd691,973,0x71b438d9faebcff24ca3ab20a7cf13bfe28620ce,15691917,26813
SerafinusP,True,0xfec58763fcd5df39dd78a454a8304f41209fd1b8,586,0x49a88d5b6dae4effac457da310a33ac19531eb10,2612832,2149
leetae619,True,0xaddce844a5e3eb644aaa3d43c0fcdef788c11aa1,736,,787391,1164
Anton84354387,True,0xede71d58eb92c4eb065d2709a08970f789e7084b,1435,,5620847,148
lolobizbiz,False,0x8a2e722c2f167283e38ffee0ee5f1a035596915f,161,0x7553eec6c3792c95d30d7ffeb8082c5d9cb8620e,994325,13514
LorigMatteson,True,0xbf6554783aed99b39a27e60fc456a983dbeaac8b,910,0x0e19afdacf1e11a8ae4174cfe6c1e739a8b5a269,2020878,3988
FomoFace,False,0xc0c54ea31065c46cd97e2918b5ad32bf220ec97d,234,,3954966,25192
leumar,False,0xdc9cefa165b341ad29bf3c94b59abfffba900871,190,,1631909,11364
tarney_eth,False,0x55afab54d569ae0a74d6aa0315f0aa0cc113e998,1080,0x59ac490ab26c139fb478f33a7c23966131570687,28152881,12442
hddgnwr1,True,0x020b0d4c844e0dbca51c9ab779df0191978c0359,905,,5346014,9658
0xfreeguy,True,0x47acaee373848a266a220125203460e3921677ed,2349,,3849609,3254
Alafika1,True,0xad44438923400ce0b520882a796c8d086305e7fc,758,,81360324,2250
paga15805162,True,0x4ba40a6502c082f2f3f90375224fb1fd5228631f,2177,0x45838b5d8d769b63a4b1275dd09b0b0465bab9e2,52353997,175
MrAtsuiOtoko,True,0xefb564f5623978f68ff3546b0769ed564a9058ec,172,0xf50c0bf4b89c30a40faf99ef7be3924c5cbeec30,1033391,35603
0xegas,True,0x000f4432a40560bbff1b581a8b7aded8dab80026,2201,,12343452,90101
SGerdiom,True,0x8695d51493e2f0566689944aa4b46d409a27a70f,950,,3172711,548
KrissUPL,True,0x0d0a037c3ee7b5ea371b35cd67f260ef7b995ff5,2305,0x67054d62863ac0404f9ee6886de36eaacca11405,4931208,280
DeFiKing_IWGP,True,0x459e9e7fa2631ce07a8369beeaebce0a660b9ecc,2311,,9907591,28196
T82Insigh,True,0x516c0757d2f413737a79c3792ca203d2ee3341d4,432,0x879ff3ee9759ae404fdf2fe4eaa3df30df3d1c28,1878260,4584
jenkins_crypto,True,0xfaa0e03ee271ff9132105fd130349acd2e3153c4,313,,1629188,1786
yn_lai,False,0x3288338837dc90afbb81a93e5a9c3c5688436e10,606,0x834564debce3b34b511481e2a705de446206926c,6552760,53400
e980210,True,0x711ffbb4501c2eec4085f95928ff235ead9b74a3,840,,1971542,230
vandopha,True,0x6a9b86e5a09eb214557825c89cd2aabdd832b830,827,,5799561,1670
nezimakizaru,True,0xdbb9b22678db779942d88b0c35489e33ab685483,497,0xd46d2265c96bd58525c90aebe8d498bb54349c5a,1817339,3881
JavienSeah,False,0x0ad4bf2c351e66691da129cc54a0d3b8beb7f7a2,271,,4100692,33188
bublik0101,True,0x92d4040e4f3591e60644aaa483821d1bd87001e3,1486,0x4cb001d3eb801933d61ab750628508f531c875db,4911032,2246
alotofbit,True,0xe7d2ac0d53175a43869a366d76a52e81e1a4068c,53,0xd391787a2663cfdc83c984f629cdcb422339ba4b,771434,2971
